Epoch, Step, Loss, Lr, Time
52, 201, 2.3673, 0.000868, 100.91
52, 301, 2.4024, 0.000868, 150.41
52, 401, 2.4559, 0.000868, 197.44
52, 501, 2.3011, 0.000868, 247.22
52, 601, 2.3387, 0.000868, 294.42
52, 701, 2.5474, 0.000867, 343.92
52, 801, 2.3568, 0.000867, 390.96
52, 901, 2.4146, 0.000867, 440.31
52, 1001, 2.3236, 0.000867, 487.36
52, 1101, 2.4675, 0.000866, 537.41
52, 1201, 2.3234, 0.000866, 584.26
52, 1301, 2.4010, 0.000866, 634.32
52, 1401, 2.4227, 0.000866, 681.09
52, 1501, 2.4363, 0.000866, 730.55
52, 1601, 2.2440, 0.000865, 777.77
52, 1701, 2.2999, 0.000865, 826.77
52, 1801, 2.3361, 0.000865, 873.92
52, 1901, 2.3556, 0.000865, 923.68
52, 2001, 2.3804, 0.000864, 970.99
52, 2101, 2.5680, 0.000864, 1020.23
52, 2201, 2.3470, 0.000864, 1067.31
52, 2301, 2.3873, 0.000864, 1116.88
52, 2401, 2.3730, 0.000864, 1164.24
52, 2501, 2.4528, 0.000863, 1214.03
53, 1, 2.3952, 0.000863, 5.40
53, 101, 2.1746, 0.000863, 53.65
53, 201, 2.5001, 0.000863, 101.38
53, 301, 1.9982, 0.000863, 150.53
53, 401, 2.4527, 0.000862, 197.35
53, 501, 2.2493, 0.000862, 246.61
53, 601, 2.2098, 0.000862, 293.81
53, 701, 2.2255, 0.000862, 343.21
53, 801, 2.3298, 0.000862, 390.49
53, 901, 2.3039, 0.000861, 439.84
53, 1001, 2.3986, 0.000861, 486.95
53, 1101, 2.1897, 0.000861, 535.93
53, 1201, 2.3215, 0.000861, 583.12
53, 1301, 2.4420, 0.000860, 632.80
53, 1401, 2.4089, 0.000860, 680.09
53, 1501, 2.5392, 0.000860, 729.41
53, 1601, 2.2758, 0.000860, 776.24
53, 1701, 2.3350, 0.000860, 825.63
53, 1801, 2.3558, 0.000859, 873.05
53, 1901, 2.2824, 0.000859, 921.62
53, 2001, 2.3618, 0.000859, 969.90
53, 2101, 2.3633, 0.000859, 1019.01
53, 2201, 2.3848, 0.000858, 1066.00
53, 2301, 2.2847, 0.000858, 1115.93
53, 2401, 2.2969, 0.000858, 1162.79
53, 2501, 2.3218, 0.000858, 1211.70
54, 1, 2.4700, 0.000858, 5.14
54, 101, 2.3003, 0.000858, 52.94
54, 201, 2.3064, 0.000857, 100.42
54, 301, 2.1551, 0.000857, 149.48
54, 401, 2.2159, 0.000857, 196.46
54, 501, 2.3305, 0.000857, 246.35
54, 601, 2.2856, 0.000856, 293.62
54, 701, 2.3779, 0.000856, 343.08
54, 801, 2.3776, 0.000856, 390.25
54, 901, 2.3818, 0.000856, 439.22
54, 1001, 2.5763, 0.000856, 486.04
54, 1101, 2.3616, 0.000855, 535.44
54, 1201, 2.2236, 0.000855, 582.56
54, 1301, 2.3119, 0.000855, 632.43
54, 1401, 2.2802, 0.000855, 679.56
54, 1501, 2.3679, 0.000854, 728.54
54, 1601, 2.3958, 0.000854, 776.36
54, 1701, 2.2772, 0.000854, 825.48
54, 1801, 2.5250, 0.000854, 873.61
54, 1901, 2.4105, 0.000854, 921.56
54, 2001, 2.5626, 0.000853, 970.94
54, 2101, 2.3779, 0.000853, 1018.22
54, 2201, 2.3444, 0.000853, 1067.66
54, 2301, 2.4892, 0.000853, 1114.81
54, 2401, 2.4042, 0.000852, 1163.79
54, 2501, 2.3308, 0.000852, 1211.64
55, 1, 2.4508, 0.000852, 5.37
55, 101, 2.2598, 0.000852, 52.27
55, 201, 2.3252, 0.000852, 100.33
55, 301, 2.3186, 0.000851, 149.03
55, 401, 2.2992, 0.000851, 196.30
55, 501, 2.5521, 0.000851, 245.78
55, 601, 2.4480, 0.000851, 292.78
55, 701, 2.2774, 0.000851, 342.29
55, 801, 2.3014, 0.000850, 389.67
55, 901, 2.4193, 0.000850, 438.71
55, 1001, 2.4594, 0.000850, 485.95
55, 1101, 2.2978, 0.000850, 535.13
55, 1201, 2.2158, 0.000849, 582.33
55, 1301, 2.4419, 0.000849, 631.75
55, 1401, 2.4033, 0.000849, 678.45
55, 1501, 2.4582, 0.000849, 728.26
55, 1601, 2.2039, 0.000848, 774.91
55, 1701, 2.5684, 0.000848, 824.23
55, 1801, 2.2766, 0.000848, 871.76
55, 1901, 2.5083, 0.000848, 920.40
55, 2001, 2.6597, 0.000848, 969.80
55, 2101, 2.5518, 0.000847, 1017.41
55, 2201, 2.1308, 0.000847, 1066.76
55, 2301, 2.3982, 0.000847, 1114.36
55, 2401, 2.3917, 0.000847, 1163.90
55, 2501, 2.1857, 0.000846, 1210.99
56, 1, 2.5040, 0.000846, 5.15
56, 101, 2.1860, 0.000846, 52.41
56, 201, 2.1535, 0.000846, 99.31
56, 301, 2.4081, 0.000846, 148.41
56, 401, 2.3620, 0.000845, 195.48
56, 501, 2.3567, 0.000845, 244.93
56, 601, 2.2809, 0.000845, 293.33
56, 701, 2.3528, 0.000845, 342.28
56, 801, 2.3717, 0.000845, 390.80
56, 901, 2.4329, 0.000844, 438.63
56, 1001, 2.2407, 0.000844, 487.27
56, 1101, 2.4930, 0.000844, 535.57
56, 1201, 2.2649, 0.000844, 583.50
56, 1301, 2.3098, 0.000843, 632.92
56, 1401, 2.3747, 0.000843, 680.88
56, 1501, 2.4445, 0.000843, 729.61
56, 1601, 2.6682, 0.000843, 778.10
56, 1701, 2.2869, 0.000842, 825.69
56, 1801, 2.2253, 0.000842, 875.59
56, 1901, 2.5853, 0.000842, 923.18
56, 2001, 2.4222, 0.000842, 972.85
56, 2101, 2.2814, 0.000841, 1020.87
56, 2201, 2.3613, 0.000841, 1070.25
56, 2301, 2.4247, 0.000841, 1117.65
56, 2401, 2.3285, 0.000841, 1167.56
56, 2501, 2.4105, 0.000841, 1215.60
57, 1, 2.2212, 0.000841, 5.36
57, 101, 2.3439, 0.000840, 53.12
57, 201, 2.2671, 0.000840, 100.65
57, 301, 2.3628, 0.000840, 150.25
57, 401, 2.4099, 0.000840, 197.97
57, 501, 2.3645, 0.000839, 247.55
57, 601, 2.3719, 0.000839, 294.68
57, 701, 2.3789, 0.000839, 344.38
57, 801, 2.2381, 0.000839, 391.31
57, 901, 2.1087, 0.000838, 440.25
57, 1001, 2.5219, 0.000838, 487.60
57, 1101, 2.2998, 0.000838, 537.69
57, 1201, 2.4962, 0.000838, 584.30
57, 1301, 2.3487, 0.000837, 633.64
57, 1401, 2.3563, 0.000837, 681.60
57, 1501, 2.3221, 0.000837, 731.07
57, 1601, 2.2310, 0.000837, 777.74
57, 1701, 2.4301, 0.000836, 826.98
57, 1801, 2.2657, 0.000836, 873.81
57, 1901, 2.4321, 0.000836, 923.59
57, 2001, 2.3493, 0.000836, 970.79
57, 2101, 2.2199, 0.000836, 1020.80
57, 2201, 2.3797, 0.000835, 1067.85
57, 2301, 2.3661, 0.000835, 1117.41
57, 2401, 2.2385, 0.000835, 1164.50
57, 2501, 2.5336, 0.000835, 1214.29
58, 1, 2.1476, 0.000835, 5.32
58, 101, 2.2043, 0.000834, 53.22
58, 201, 2.3717, 0.000834, 100.33
58, 301, 2.3604, 0.000834, 149.06
58, 401, 2.3257, 0.000834, 196.93
58, 501, 2.1024, 0.000833, 245.40
58, 601, 2.3196, 0.000833, 293.22
58, 701, 2.2244, 0.000833, 342.85
58, 801, 2.4972, 0.000833, 390.53
58, 901, 2.4054, 0.000832, 440.20
58, 1001, 2.3368, 0.000832, 487.85
58, 1101, 2.2832, 0.000832, 537.03
58, 1201, 2.4388, 0.000832, 585.08
58, 1301, 2.3929, 0.000831, 633.54
58, 1401, 2.3460, 0.000831, 681.48
58, 1501, 2.1544, 0.000831, 730.27
58, 1601, 2.3808, 0.000831, 778.27
58, 1701, 2.4705, 0.000830, 827.22
58, 1801, 2.1891, 0.000830, 874.83
58, 1901, 2.3411, 0.000830, 924.10
58, 2001, 2.4291, 0.000830, 972.78
58, 2101, 2.3501, 0.000830, 1021.16
58, 2201, 2.2766, 0.000829, 1069.26
58, 2301, 2.3419, 0.000829, 1117.30
58, 2401, 2.3659, 0.000829, 1165.59
58, 2501, 2.1308, 0.000829, 1214.43
59, 1, 2.3376, 0.000829, 5.37
59, 101, 2.3630, 0.000828, 53.28
59, 201, 2.3693, 0.000828, 100.97
59, 301, 2.4007, 0.000828, 149.46
59, 401, 2.4359, 0.000828, 196.57
59, 501, 2.2060, 0.000827, 246.08
59, 601, 2.2520, 0.000827, 293.05
59, 701, 2.4150, 0.000827, 342.65
59, 801, 2.4838, 0.000827, 389.32
59, 901, 2.2446, 0.000826, 439.26
59, 1001, 2.2583, 0.000826, 486.72
59, 1101, 2.2758, 0.000826, 536.35
59, 1201, 2.1676, 0.000826, 583.86
59, 1301, 2.3436, 0.000825, 632.44
59, 1401, 2.2937, 0.000825, 679.75
59, 1501, 2.1645, 0.000825, 729.12
59, 1601, 2.2363, 0.000825, 775.96
59, 1701, 2.4218, 0.000824, 825.73
59, 1801, 2.3731, 0.000824, 872.68
59, 1901, 2.4334, 0.000824, 922.25
59, 2001, 2.2639, 0.000824, 969.87
59, 2101, 2.2388, 0.000823, 1019.19
59, 2201, 2.3425, 0.000823, 1066.29
59, 2301, 2.2077, 0.000823, 1116.11
59, 2401, 2.5198, 0.000823, 1163.56
59, 2501, 2.4078, 0.000822, 1213.10
60, 1, 2.1161, 0.000822, 5.27
60, 101, 2.3097, 0.000822, 52.91
60, 201, 2.3340, 0.000822, 100.60
60, 301, 2.2706, 0.000822, 148.77
60, 401, 2.4465, 0.000821, 195.98
60, 501, 2.3882, 0.000821, 245.02
60, 601, 2.4103, 0.000821, 292.64
60, 701, 2.3949, 0.000821, 341.42
60, 801, 2.3543, 0.000820, 389.29
60, 901, 2.2312, 0.000820, 437.86
60, 1001, 2.3327, 0.000820, 485.28
60, 1101, 2.2330, 0.000820, 534.80
60, 1201, 2.1518, 0.000819, 582.30
60, 1301, 2.2833, 0.000819, 632.44
60, 1401, 2.1877, 0.000819, 679.08
60, 1501, 2.3365, 0.000819, 728.81
60, 1601, 2.4563, 0.000818, 775.55
60, 1701, 2.1773, 0.000818, 825.46
60, 1801, 2.3154, 0.000818, 873.28
60, 1901, 2.3898, 0.000818, 922.57
60, 2001, 2.3657, 0.000817, 970.15
60, 2101, 2.1603, 0.000817, 1019.90
60, 2201, 2.2154, 0.000817, 1067.05
60, 2301, 2.2012, 0.000817, 1116.90
60, 2401, 2.3654, 0.000816, 1163.56
60, 2501, 2.3976, 0.000816, 1213.14
61, 1, 2.2441, 0.000816, 5.86
61, 101, 2.3746, 0.000816, 53.08
61, 201, 2.2948, 0.000816, 101.15
61, 301, 2.1097, 0.000815, 151.38
61, 401, 2.2342, 0.000815, 198.17
61, 501, 2.2458, 0.000815, 247.42
61, 601, 2.3661, 0.000815, 295.02
61, 701, 2.2388, 0.000814, 343.64
61, 801, 2.2422, 0.000814, 391.83
61, 901, 2.3305, 0.000814, 441.29
61, 1001, 2.3231, 0.000814, 488.83
61, 1101, 2.5230, 0.000813, 538.58
61, 1201, 2.2172, 0.000813, 586.36
61, 1301, 1.8940, 0.000813, 635.51
61, 1401, 2.4942, 0.000813, 683.59
61, 1501, 2.2823, 0.000812, 732.42
61, 1601, 2.2672, 0.000812, 780.34
61, 1701, 2.3736, 0.000812, 829.35
61, 1801, 2.4757, 0.000812, 877.46
61, 1901, 2.2734, 0.000811, 925.67
61, 2001, 2.2360, 0.000811, 974.68
61, 2101, 2.1493, 0.000811, 1022.51
61, 2201, 2.2654, 0.000811, 1071.91
61, 2301, 2.2390, 0.000810, 1120.35
61, 2401, 2.4610, 0.000810, 1170.29
61, 2501, 2.2617, 0.000810, 1217.28
62, 1, 2.3600, 0.000810, 5.22
62, 101, 2.1582, 0.000810, 52.03
62, 201, 2.3363, 0.000809, 100.40
62, 301, 2.1062, 0.000809, 150.30
62, 401, 2.2289, 0.000809, 197.97
62, 501, 2.2491, 0.000809, 247.66
62, 601, 2.1470, 0.000808, 295.68
62, 701, 2.3556, 0.000808, 344.08
62, 801, 2.2150, 0.000808, 392.19
62, 901, 2.2894, 0.000808, 441.12
62, 1001, 2.5226, 0.000807, 491.17
62, 1101, 2.2827, 0.000807, 538.67
62, 1201, 2.0596, 0.000807, 588.51
62, 1301, 2.2353, 0.000807, 635.93
62, 1401, 2.4039, 0.000806, 686.57
62, 1501, 2.2823, 0.000806, 733.67
62, 1601, 2.3920, 0.000806, 783.81
62, 1701, 2.0464, 0.000806, 831.92
62, 1801, 2.2311, 0.000805, 880.95
62, 1901, 2.2345, 0.000805, 930.05
62, 2001, 2.3751, 0.000805, 978.09
62, 2101, 2.1739, 0.000805, 1026.21
62, 2201, 2.2814, 0.000804, 1074.40
62, 2301, 2.0169, 0.000804, 1122.64
62, 2401, 2.4576, 0.000804, 1171.94
62, 2501, 2.2978, 0.000804, 1219.50
63, 1, 2.1922, 0.000804, 4.58
63, 101, 2.1809, 0.000803, 52.68
63, 201, 2.4135, 0.000803, 100.02
63, 301, 2.2941, 0.000803, 149.75
63, 401, 2.4565, 0.000803, 197.25
63, 501, 2.2091, 0.000802, 246.72
63, 601, 2.2770, 0.000802, 293.54
63, 701, 2.3656, 0.000802, 343.25
63, 801, 2.4590, 0.000802, 390.26
63, 901, 2.3193, 0.000801, 439.90
63, 1001, 2.2557, 0.000801, 487.35
63, 1101, 2.2494, 0.000801, 536.91
63, 1201, 2.3701, 0.000801, 584.35
63, 1301, 2.2347, 0.000800, 634.47
63, 1401, 2.3378, 0.000800, 682.07
63, 1501, 2.2598, 0.000800, 731.25
63, 1601, 2.2238, 0.000799, 779.30
63, 1701, 2.2396, 0.000799, 828.90
63, 1801, 2.4469, 0.000799, 875.81
63, 1901, 2.2379, 0.000799, 925.99
63, 2001, 2.2268, 0.000798, 973.61
63, 2101, 2.0744, 0.000798, 1022.88
63, 2201, 2.3231, 0.000798, 1071.01
63, 2301, 2.4234, 0.000798, 1120.80
63, 2401, 2.2599, 0.000797, 1168.49
63, 2501, 2.1364, 0.000797, 1217.33
64, 1, 2.3554, 0.000797, 5.29
64, 101, 2.2904, 0.000797, 53.20
64, 201, 2.1383, 0.000797, 100.53
64, 301, 2.1086, 0.000796, 150.34
64, 401, 2.2130, 0.000796, 197.47
64, 501, 2.3296, 0.000796, 247.32
64, 601, 2.2928, 0.000796, 294.76
64, 701, 2.2758, 0.000795, 343.85
64, 801, 2.3297, 0.000795, 391.55
64, 901, 2.0008, 0.000795, 440.85
64, 1001, 2.6280, 0.000795, 487.63
64, 1101, 2.2048, 0.000794, 536.68
64, 1201, 2.4374, 0.000794, 584.86
64, 1301, 2.2142, 0.000794, 634.61
64, 1401, 2.3988, 0.000794, 681.79
64, 1501, 2.1919, 0.000793, 731.26
64, 1601, 2.1890, 0.000793, 778.36
64, 1701, 2.4703, 0.000793, 828.05
64, 1801, 2.2212, 0.000792, 874.99
64, 1901, 2.2723, 0.000792, 924.44
64, 2001, 2.3946, 0.000792, 971.63
64, 2101, 2.0383, 0.000792, 1020.56
64, 2201, 2.2573, 0.000791, 1067.06
64, 2301, 2.1985, 0.000791, 1115.92
64, 2401, 2.2252, 0.000791, 1162.44
64, 2501, 2.2890, 0.000791, 1210.97
65, 1, 2.2371, 0.000791, 5.84
65, 101, 2.1601, 0.000790, 54.20
65, 201, 2.3889, 0.000790, 103.44
65, 301, 2.2655, 0.000790, 149.88
65, 401, 2.3157, 0.000790, 199.03
65, 501, 2.2749, 0.000789, 246.04
65, 601, 2.1727, 0.000789, 294.82
65, 701, 2.2562, 0.000789, 341.94
65, 801, 2.1492, 0.000789, 391.32
65, 901, 2.2508, 0.000788, 438.07
65, 1001, 2.3347, 0.000788, 487.96
65, 1101, 2.1704, 0.000788, 535.23
65, 1201, 2.1667, 0.000787, 583.75
65, 1301, 2.1371, 0.000787, 630.32
65, 1401, 2.2200, 0.000787, 679.74
65, 1501, 2.2847, 0.000787, 726.83
65, 1601, 2.2509, 0.000786, 776.19
65, 1701, 2.3944, 0.000786, 823.50
65, 1801, 2.5134, 0.000786, 872.66
65, 1901, 2.0511, 0.000786, 919.45
65, 2001, 2.3172, 0.000785, 969.00
65, 2101, 2.2628, 0.000785, 1015.77
65, 2201, 2.5233, 0.000785, 1064.47
65, 2301, 2.3552, 0.000785, 1111.19
65, 2401, 2.2695, 0.000784, 1161.42
65, 2501, 2.3054, 0.000784, 1208.26
66, 1, 2.3551, 0.000784, 5.36
66, 101, 2.1750, 0.000784, 53.36
66, 201, 2.2276, 0.000784, 102.14
66, 301, 2.2831, 0.000783, 150.36
66, 401, 2.2799, 0.000783, 198.36
66, 501, 2.3064, 0.000783, 247.07
66, 601, 2.1737, 0.000782, 294.03
66, 701, 2.2462, 0.000782, 343.50
66, 801, 2.4082, 0.000782, 390.31
66, 901, 2.2297, 0.000782, 439.76
66, 1001, 2.2324, 0.000781, 486.48
66, 1101, 2.2451, 0.000781, 536.04
66, 1201, 2.2379, 0.000781, 582.93
66, 1301, 2.2416, 0.000781, 633.52
66, 1401, 2.1566, 0.000780, 680.66
66, 1501, 2.4351, 0.000780, 730.36
66, 1601, 2.1689, 0.000780, 777.30
66, 1701, 2.1628, 0.000780, 826.40
66, 1801, 2.2750, 0.000779, 873.28
66, 1901, 2.1940, 0.000779, 923.03
66, 2001, 2.2105, 0.000779, 970.28
66, 2101, 2.3255, 0.000778, 1019.16
66, 2201, 2.3978, 0.000778, 1065.71
66, 2301, 2.2531, 0.000778, 1115.00
66, 2401, 2.4303, 0.000778, 1162.62
66, 2501, 2.2865, 0.000777, 1212.62
67, 1, 2.2616, 0.000777, 5.41
67, 101, 2.0408, 0.000777, 52.43
67, 201, 2.2224, 0.000777, 101.18
67, 301, 2.1565, 0.000777, 149.51
67, 401, 2.1664, 0.000776, 197.67
67, 501, 2.2223, 0.000776, 245.54
67, 601, 2.3016, 0.000776, 294.15
67, 701, 2.3190, 0.000775, 342.96
67, 801, 2.3217, 0.000775, 389.61
67, 901, 2.3458, 0.000775, 438.57
67, 1001, 2.3090, 0.000775, 485.86
67, 1101, 2.2116, 0.000774, 534.66
67, 1201, 2.1905, 0.000774, 582.33
67, 1301, 2.3091, 0.000774, 630.36
67, 1401, 2.2317, 0.000774, 678.15
67, 1501, 2.2850, 0.000773, 725.95
67, 1601, 2.4865, 0.000773, 773.25
67, 1701, 2.3477, 0.000773, 822.18
67, 1801, 2.5301, 0.000773, 869.25
67, 1901, 2.1779, 0.000772, 918.85
67, 2001, 2.3423, 0.000772, 966.38
67, 2101, 2.1972, 0.000772, 1015.22
67, 2201, 2.0539, 0.000771, 1062.68
67, 2301, 2.2782, 0.000771, 1111.85
67, 2401, 2.2401, 0.000771, 1160.73
67, 2501, 2.2835, 0.000771, 1208.21
68, 1, 2.4972, 0.000771, 4.18
68, 101, 2.0032, 0.000770, 53.31
68, 201, 2.0529, 0.000770, 100.66
68, 301, 2.1574, 0.000770, 149.46
68, 401, 2.1907, 0.000770, 196.57
68, 501, 2.2636, 0.000769, 245.83
68, 601, 2.1871, 0.000769, 292.56
68, 701, 2.1028, 0.000769, 343.27
68, 801, 2.1209, 0.000768, 389.85
68, 901, 2.2932, 0.000768, 439.33
68, 1001, 2.1698, 0.000768, 486.50
68, 1101, 2.2545, 0.000768, 535.69
68, 1201, 2.3505, 0.000767, 582.64
68, 1301, 2.2216, 0.000767, 631.01
68, 1401, 2.3210, 0.000767, 678.28
68, 1501, 2.2763, 0.000767, 726.72
68, 1601, 2.2515, 0.000766, 775.37
68, 1701, 2.0744, 0.000766, 822.55
68, 1801, 2.2146, 0.000766, 873.32
68, 1901, 2.1890, 0.000765, 920.69
68, 2001, 2.3175, 0.000765, 968.42
68, 2101, 2.2604, 0.000765, 1017.84
68, 2201, 2.0581, 0.000765, 1064.96
68, 2301, 2.0223, 0.000764, 1114.32
68, 2401, 2.2785, 0.000764, 1161.94
68, 2501, 2.2360, 0.000764, 1211.05
69, 1, 2.0257, 0.000764, 5.55
69, 101, 2.1610, 0.000764, 52.49
69, 201, 2.1197, 0.000763, 100.68
69, 301, 2.2936, 0.000763, 147.94
69, 401, 1.9987, 0.000763, 196.68
69, 501, 2.2846, 0.000762, 245.39
69, 601, 2.3497, 0.000762, 293.01
69, 701, 2.2362, 0.000762, 341.74
69, 801, 2.3363, 0.000762, 389.99
69, 901, 2.2886, 0.000761, 437.71
69, 1001, 2.2001, 0.000761, 485.98
69, 1101, 2.1364, 0.000761, 533.87
69, 1201, 2.1258, 0.000761, 582.75
69, 1301, 2.4490, 0.000760, 629.67
69, 1401, 2.2749, 0.000760, 678.42
69, 1501, 2.2922, 0.000760, 726.24
69, 1601, 2.2613, 0.000759, 775.03
69, 1701, 2.1837, 0.000759, 823.50
69, 1801, 2.2571, 0.000759, 873.29
69, 1901, 2.1875, 0.000759, 920.51
69, 2001, 2.4061, 0.000758, 970.42
69, 2101, 2.4625, 0.000758, 1018.03
69, 2201, 2.4152, 0.000758, 1067.29
69, 2301, 2.4892, 0.000758, 1113.79
69, 2401, 2.2721, 0.000757, 1163.91
69, 2501, 2.2914, 0.000757, 1210.53
70, 1, 2.0484, 0.000757, 5.47
70, 101, 2.2745, 0.000757, 53.16
70, 201, 2.1422, 0.000756, 102.22
70, 301, 2.1512, 0.000756, 149.40
70, 401, 2.4004, 0.000756, 197.78
70, 501, 2.2893, 0.000756, 244.81
70, 601, 2.2837, 0.000755, 293.46
70, 701, 2.3279, 0.000755, 341.63
70, 801, 2.1481, 0.000755, 389.45
70, 901, 2.2356, 0.000754, 437.65
70, 1001, 2.2797, 0.000754, 484.82
70, 1101, 2.0856, 0.000754, 534.12
70, 1201, 2.1686, 0.000754, 581.67
70, 1301, 2.1744, 0.000753, 630.88
70, 1401, 2.3485, 0.000753, 677.75
70, 1501, 2.1372, 0.000753, 727.29
70, 1601, 2.3540, 0.000753, 774.36
70, 1701, 2.2467, 0.000752, 823.69
70, 1801, 2.1761, 0.000752, 871.23
70, 1901, 2.4427, 0.000752, 920.77
70, 2001, 2.3025, 0.000751, 967.82
70, 2101, 2.1811, 0.000751, 1017.51
70, 2201, 2.3559, 0.000751, 1064.13
70, 2301, 2.2660, 0.000751, 1113.41
70, 2401, 2.4955, 0.000750, 1160.72
70, 2501, 2.3056, 0.000750, 1209.77
71, 1, 2.2710, 0.000750, 5.32
71, 101, 1.9512, 0.000750, 53.19
71, 201, 2.2014, 0.000749, 101.96
71, 301, 2.2182, 0.000749, 149.64
71, 401, 2.2332, 0.000749, 197.40
71, 501, 2.3262, 0.000749, 245.61
71, 601, 2.2532, 0.000748, 293.13
71, 701, 2.3701, 0.000748, 342.46
71, 801, 2.2343, 0.000748, 389.36
71, 901, 2.2400, 0.000747, 438.22
71, 1001, 2.1422, 0.000747, 485.04
71, 1101, 2.4107, 0.000747, 534.41
71, 1201, 2.0721, 0.000747, 581.56
71, 1301, 2.4577, 0.000746, 631.32
71, 1401, 2.0121, 0.000746, 678.95
71, 1501, 2.2009, 0.000746, 727.71
71, 1601, 2.2059, 0.000746, 774.92
71, 1701, 2.1184, 0.000745, 824.63
71, 1801, 2.1074, 0.000745, 872.45
71, 1901, 2.2350, 0.000745, 922.02
71, 2001, 2.3578, 0.000744, 969.28
71, 2101, 2.4310, 0.000744, 1019.33
71, 2201, 2.3002, 0.000744, 1066.48
71, 2301, 2.3667, 0.000744, 1116.68
71, 2401, 2.4464, 0.000743, 1163.53
71, 2501, 2.4144, 0.000743, 1212.58
72, 1, 2.1253, 0.000743, 5.12
72, 101, 1.9693, 0.000743, 55.18
72, 201, 2.1609, 0.000742, 101.82
72, 301, 2.3271, 0.000742, 150.81
72, 401, 2.0892, 0.000742, 197.41
72, 501, 2.3563, 0.000742, 246.24
72, 601, 2.2158, 0.000741, 293.49
72, 701, 2.2056, 0.000741, 341.40
72, 801, 2.0865, 0.000741, 391.21
72, 901, 2.1846, 0.000740, 439.09
72, 1001, 2.2775, 0.000740, 489.81
72, 1101, 2.0048, 0.000740, 538.28
72, 1201, 2.3538, 0.000740, 589.17
72, 1301, 2.2264, 0.000739, 636.89
72, 1401, 2.1081, 0.000739, 685.87
72, 1501, 2.1095, 0.000739, 735.66
72, 1601, 2.2376, 0.000738, 783.78
72, 1701, 2.3187, 0.000738, 834.85
72, 1801, 2.1930, 0.000738, 881.95
72, 1901, 2.2190, 0.000738, 935.69
72, 2001, 2.1208, 0.000737, 982.20
72, 2101, 2.3206, 0.000737, 1030.77
72, 2201, 2.2741, 0.000737, 1080.12
72, 2301, 2.3305, 0.000736, 1129.46
72, 2401, 2.3731, 0.000736, 1177.94
72, 2501, 2.4122, 0.000736, 1232.17
73, 1, 2.3401, 0.000736, 5.37
73, 101, 2.1459, 0.000736, 54.50
73, 201, 2.3766, 0.000735, 101.29
73, 301, 2.2690, 0.000735, 151.53
73, 401, 2.1869, 0.000735, 199.86
73, 501, 2.1922, 0.000735, 250.08
73, 601, 2.2350, 0.000734, 297.74
73, 701, 2.3679, 0.000734, 347.99
73, 801, 2.1964, 0.000734, 395.51
73, 901, 2.2659, 0.000733, 444.33
73, 1001, 2.2854, 0.000733, 493.26
73, 1101, 2.4897, 0.000733, 542.70
73, 1201, 2.2547, 0.000733, 591.59
73, 1301, 2.3023, 0.000732, 640.80
73, 1401, 2.3529, 0.000732, 688.36
73, 1501, 2.4005, 0.000732, 738.06
73, 1601, 2.1076, 0.000731, 786.73
73, 1701, 2.1557, 0.000731, 837.71
73, 1801, 2.2276, 0.000731, 886.08
73, 1901, 2.2573, 0.000731, 935.21
73, 2001, 2.3556, 0.000730, 984.23
73, 2101, 2.1791, 0.000730, 1033.14
73, 2201, 2.3358, 0.000730, 1081.54
73, 2301, 2.2467, 0.000729, 1130.69
73, 2401, 2.2997, 0.000729, 1179.77
73, 2501, 2.3981, 0.000729, 1230.15
74, 1, 2.1747, 0.000729, 5.23
74, 101, 1.9917, 0.000729, 55.32
74, 201, 2.2418, 0.000728, 103.82
74, 301, 2.2999, 0.000728, 153.96
74, 401, 2.2148, 0.000728, 202.30
74, 501, 2.2355, 0.000727, 251.45
74, 601, 2.2651, 0.000727, 298.21
74, 701, 2.1074, 0.000727, 350.45
74, 801, 2.2463, 0.000726, 398.01
74, 901, 2.1336, 0.000726, 448.63
74, 1001, 2.0600, 0.000726, 495.71
74, 1101, 2.2373, 0.000726, 546.93
74, 1201, 2.2048, 0.000725, 595.31
74, 1301, 2.1084, 0.000725, 643.51
74, 1401, 2.0883, 0.000725, 691.53
74, 1501, 2.2647, 0.000724, 740.24
74, 1601, 2.2996, 0.000724, 788.87
74, 1701, 2.1667, 0.000724, 839.99
74, 1801, 2.3399, 0.000724, 886.78
74, 1901, 2.0939, 0.000723, 940.23
74, 2001, 2.1534, 0.000723, 988.64
74, 2101, 2.1451, 0.000723, 1037.67
74, 2201, 2.1657, 0.000722, 1084.60
74, 2301, 2.1639, 0.000722, 1134.83
74, 2401, 2.1495, 0.000722, 1183.32
74, 2501, 2.1108, 0.000722, 1232.92
75, 1, 2.1918, 0.000722, 5.35
75, 101, 2.1981, 0.000721, 53.93
75, 201, 2.3186, 0.000721, 103.71
75, 301, 2.2262, 0.000721, 152.22
75, 401, 2.1473, 0.000720, 199.06
75, 501, 2.2909, 0.000720, 253.92
75, 601, 2.2800, 0.000720, 301.41
75, 701, 2.3706, 0.000720, 351.59
75, 801, 2.1272, 0.000719, 398.66
75, 901, 2.2352, 0.000719, 449.03
75, 1001, 2.2552, 0.000719, 498.59
75, 1101, 2.1708, 0.000718, 547.96
75, 1201, 2.1895, 0.000718, 595.79
75, 1301, 2.0719, 0.000718, 643.26
75, 1401, 2.2317, 0.000718, 692.31
75, 1501, 2.1868, 0.000717, 741.28
75, 1601, 2.2402, 0.000717, 791.07
