Epoch, Step, Loss, Lr, Time
1, 1, 7.3467, 0.000000, 6.09
1, 101, 7.0254, 0.000008, 57.81
1, 201, 6.9195, 0.000016, 106.03
1, 301, 6.8957, 0.000024, 153.10
1, 401, 6.8680, 0.000032, 201.61
1, 501, 6.8374, 0.000040, 249.76
1, 601, 6.7759, 0.000048, 298.89
1, 701, 6.7585, 0.000056, 347.33
1, 801, 6.6219, 0.000064, 395.89
1, 901, 6.4955, 0.000072, 443.11
1, 1001, 6.4266, 0.000080, 492.00
1, 1101, 6.2833, 0.000088, 539.78
1, 1201, 6.2845, 0.000096, 588.18
1, 1301, 6.2497, 0.000104, 636.34
1, 1401, 6.1777, 0.000112, 684.84
1, 1501, 5.9936, 0.000120, 733.18
1, 1601, 6.1124, 0.000128, 781.56
1, 1701, 6.1235, 0.000136, 829.09
1, 1801, 5.9731, 0.000144, 878.03
1, 1901, 6.1201, 0.000152, 925.92
1, 2001, 6.0152, 0.000160, 974.05
1, 2101, 5.8439, 0.000168, 1021.49
1, 2201, 5.8662, 0.000176, 1070.08
1, 2301, 5.8738, 0.000184, 1117.23
1, 2401, 5.8676, 0.000192, 1166.24
1, 2501, 5.8876, 0.000200, 1213.84
2, 1, 5.7775, 0.000200, 5.37
2, 101, 5.7563, 0.000208, 52.86
2, 201, 5.7639, 0.000216, 101.88
2, 301, 5.7735, 0.000224, 149.34
2, 401, 5.6693, 0.000232, 198.11
2, 501, 5.7532, 0.000240, 245.48
2, 601, 5.6577, 0.000248, 294.99
2, 701, 5.6765, 0.000256, 343.24
2, 801, 5.6754, 0.000264, 392.38
2, 901, 5.6427, 0.000272, 440.11
2, 1001, 5.5859, 0.000280, 489.34
2, 1101, 5.4885, 0.000288, 537.56
2, 1201, 5.5221, 0.000296, 586.45
2, 1301, 5.5929, 0.000304, 633.94
2, 1401, 5.4305, 0.000312, 683.11
2, 1501, 5.4335, 0.000320, 730.70
2, 1601, 5.5523, 0.000328, 780.00
2, 1701, 5.3758, 0.000336, 827.39
2, 1801, 5.5467, 0.000344, 877.14
2, 1901, 5.4347, 0.000352, 925.49
2, 2001, 5.1237, 0.000360, 974.90
2, 2101, 5.2731, 0.000368, 1022.75
2, 2201, 5.2680, 0.000376, 1071.82
2, 2301, 5.3897, 0.000384, 1119.29
2, 2401, 5.0942, 0.000392, 1169.57
2, 2501, 5.3419, 0.000400, 1217.58
3, 1, 5.0772, 0.000400, 4.55
3, 101, 5.2036, 0.000408, 52.30
3, 201, 5.1028, 0.000416, 101.06
3, 301, 5.1918, 0.000424, 148.67
3, 401, 5.0873, 0.000432, 198.02
3, 501, 5.1688, 0.000440, 245.25
3, 601, 5.2126, 0.000448, 293.79
3, 701, 5.1677, 0.000456, 342.16
3, 801, 5.0344, 0.000464, 391.55
3, 901, 5.0893, 0.000472, 438.79
3, 1001, 4.9988, 0.000480, 488.25
3, 1101, 4.9174, 0.000488, 534.63
3, 1201, 5.0172, 0.000496, 582.35
3, 1301, 4.8642, 0.000504, 629.21
3, 1401, 4.8775, 0.000512, 677.82
3, 1501, 5.0850, 0.000520, 724.72
3, 1601, 4.8834, 0.000528, 773.22
3, 1701, 4.9507, 0.000536, 819.79
3, 1801, 4.9117, 0.000544, 868.84
3, 1901, 4.8351, 0.000552, 916.01
3, 2001, 4.7522, 0.000560, 964.75
3, 2101, 4.8350, 0.000568, 1012.25
3, 2201, 4.7787, 0.000576, 1060.69
3, 2301, 4.6084, 0.000584, 1108.61
3, 2401, 4.9103, 0.000592, 1156.37
3, 2501, 4.7590, 0.000600, 1205.12
4, 1, 4.6377, 0.000600, 5.63
4, 101, 4.8497, 0.000608, 53.36
4, 201, 4.6166, 0.000616, 101.64
4, 301, 4.6510, 0.000624, 149.18
4, 401, 4.5837, 0.000632, 198.05
4, 501, 4.4730, 0.000640, 245.55
4, 601, 4.5643, 0.000648, 294.99
4, 701, 4.6164, 0.000656, 342.43
4, 801, 4.5717, 0.000664, 391.30
4, 901, 4.5866, 0.000672, 439.49
4, 1001, 4.5740, 0.000680, 489.31
4, 1101, 4.6071, 0.000688, 537.54
4, 1201, 4.3064, 0.000696, 587.01
4, 1301, 4.5489, 0.000704, 634.85
4, 1401, 4.4687, 0.000712, 684.93
4, 1501, 4.3869, 0.000720, 731.99
4, 1601, 4.3634, 0.000728, 780.84
4, 1701, 4.2724, 0.000736, 827.92
4, 1801, 4.3132, 0.000744, 875.83
4, 1901, 4.3835, 0.000752, 924.84
4, 2001, 4.1775, 0.000760, 973.25
4, 2101, 4.3725, 0.000768, 1021.47
4, 2201, 4.2509, 0.000776, 1069.43
4, 2301, 4.3310, 0.000784, 1117.78
4, 2401, 4.2078, 0.000792, 1166.70
4, 2501, 4.0699, 0.000800, 1215.23
5, 1, 4.1334, 0.000800, 5.69
5, 101, 4.1925, 0.000808, 53.75
5, 201, 4.1586, 0.000816, 104.34
5, 301, 4.1926, 0.000824, 151.99
5, 401, 4.1104, 0.000832, 201.21
5, 501, 4.5003, 0.000840, 250.69
5, 601, 4.1869, 0.000848, 300.01
5, 701, 4.1375, 0.000856, 349.99
5, 801, 4.1355, 0.000864, 398.10
5, 901, 4.0362, 0.000872, 446.85
5, 1001, 4.1199, 0.000880, 494.50
5, 1101, 4.1534, 0.000888, 543.67
5, 1201, 4.0736, 0.000896, 591.32
5, 1301, 3.9586, 0.000904, 641.02
5, 1401, 3.9527, 0.000912, 689.60
5, 1501, 3.8772, 0.000920, 738.31
5, 1601, 4.1646, 0.000928, 786.84
5, 1701, 4.0427, 0.000936, 835.27
5, 1801, 3.9854, 0.000944, 884.13
5, 1901, 3.9829, 0.000952, 931.57
5, 2001, 3.9162, 0.000960, 980.61
5, 2101, 4.0696, 0.000968, 1028.06
5, 2201, 3.8517, 0.000976, 1077.70
5, 2301, 3.9568, 0.000984, 1125.56
5, 2401, 4.0693, 0.000992, 1174.26
5, 2501, 4.1099, 0.001000, 1221.66
6, 1, 3.9372, 0.001000, 5.60
6, 101, 3.9947, 0.001000, 52.66
6, 201, 3.8964, 0.001000, 102.35
6, 301, 3.8865, 0.001000, 151.15
6, 401, 3.8149, 0.001000, 201.55
6, 501, 3.8497, 0.001000, 248.83
6, 601, 3.7544, 0.001000, 298.41
6, 701, 3.6886, 0.001000, 347.30
6, 801, 3.7862, 0.001000, 396.91
6, 901, 4.0775, 0.001000, 443.91
6, 1001, 3.8782, 0.001000, 492.60
6, 1101, 3.7982, 0.001000, 539.90
6, 1201, 3.5862, 0.001000, 591.48
6, 1301, 3.7267, 0.001000, 639.47
6, 1401, 3.8330, 0.001000, 688.88
6, 1501, 3.7713, 0.001000, 737.08
6, 1601, 3.6516, 0.001000, 786.91
6, 1701, 3.7434, 0.001000, 836.32
6, 1801, 3.6516, 0.001000, 885.65
6, 1901, 3.9345, 0.001000, 934.95
6, 2001, 3.5806, 0.001000, 987.65
6, 2101, 3.7321, 0.001000, 1035.20
6, 2201, 3.6271, 0.001000, 1083.44
6, 2301, 3.6223, 0.001000, 1130.48
6, 2401, 3.7324, 0.001000, 1179.16
6, 2501, 3.6922, 0.001000, 1230.17
7, 1, 3.5173, 0.001000, 5.89
7, 101, 3.4808, 0.001000, 56.05
7, 201, 3.6774, 0.001000, 104.95
7, 301, 3.5359, 0.001000, 154.68
7, 401, 3.4024, 0.001000, 203.34
7, 501, 3.6069, 0.001000, 252.54
7, 601, 3.4700, 0.001000, 300.12
7, 701, 3.4233, 0.001000, 349.21
7, 801, 3.4685, 0.001000, 396.79
7, 901, 3.6148, 0.001000, 445.46
7, 1001, 3.4195, 0.001000, 493.56
7, 1101, 3.3391, 0.001000, 543.98
7, 1201, 3.4557, 0.001000, 591.46
7, 1301, 3.4102, 0.001000, 640.37
7, 1401, 3.2780, 0.001000, 688.46
7, 1501, 3.6779, 0.001000, 736.59
7, 1601, 3.2807, 0.001000, 785.03
7, 1701, 3.5035, 0.001000, 834.15
7, 1801, 3.3160, 0.001000, 882.51
7, 1901, 3.2758, 0.001000, 930.81
7, 2001, 3.3706, 0.001000, 979.55
7, 2101, 3.3788, 0.001000, 1029.83
7, 2201, 3.4345, 0.001000, 1079.26
7, 2301, 3.3265, 0.001000, 1129.07
7, 2401, 3.2745, 0.001000, 1178.07
7, 2501, 3.4978, 0.001000, 1225.73
8, 1, 3.3230, 0.001000, 5.64
8, 101, 3.4522, 0.001000, 52.83
8, 201, 3.3422, 0.001000, 101.60
8, 301, 3.3693, 0.001000, 149.87
8, 401, 3.2348, 0.001000, 200.19
8, 501, 3.3505, 0.001000, 248.93
8, 601, 3.4329, 0.001000, 296.04
8, 701, 3.3972, 0.001000, 344.80
8, 801, 3.1621, 0.001000, 393.78
8, 901, 3.1775, 0.001000, 442.72
8, 1001, 3.3146, 0.001000, 490.90
8, 1101, 3.3012, 0.001000, 538.89
8, 1201, 3.2614, 0.001000, 586.91
8, 1301, 3.2747, 0.001000, 637.98
8, 1401, 3.2562, 0.001000, 688.56
8, 1501, 3.2579, 0.001000, 737.91
8, 1601, 3.1829, 0.001000, 788.18
8, 1701, 3.4163, 0.001000, 835.82
8, 1801, 3.2707, 0.001000, 884.27
8, 1901, 3.3608, 0.001000, 932.33
8, 2001, 3.0415, 0.001000, 980.65
8, 2101, 3.1500, 0.001000, 1028.99
8, 2201, 3.2699, 0.001000, 1077.86
8, 2301, 3.3629, 0.001000, 1127.17
8, 2401, 3.0314, 0.001000, 1177.11
8, 2501, 3.3751, 0.001000, 1226.06
9, 1, 3.2239, 0.001000, 4.34
9, 101, 3.0877, 0.001000, 54.77
9, 201, 3.1138, 0.001000, 102.44
9, 301, 2.8997, 0.001000, 150.87
9, 401, 2.9488, 0.001000, 199.60
9, 501, 3.1608, 0.001000, 247.70
9, 601, 3.1617, 0.001000, 295.25
9, 701, 3.1557, 0.001000, 343.93
9, 801, 3.0672, 0.001000, 391.41
9, 901, 3.1042, 0.001000, 440.43
9, 1001, 3.0634, 0.001000, 487.98
9, 1101, 3.1757, 0.001000, 536.65
9, 1201, 3.0959, 0.001000, 584.37
9, 1301, 3.0521, 0.001000, 632.43
9, 1401, 3.1812, 0.001000, 679.28
9, 1501, 3.1130, 0.001000, 728.09
9, 1601, 3.1268, 0.001000, 775.75
9, 1701, 3.1289, 0.001000, 824.82
9, 1801, 3.1649, 0.001000, 873.89
9, 1901, 3.0716, 0.001000, 921.04
9, 2001, 3.0154, 0.001000, 969.30
9, 2101, 3.0990, 0.001000, 1018.04
9, 2201, 3.1197, 0.001000, 1066.17
9, 2301, 2.9709, 0.001000, 1114.50
9, 2401, 3.0432, 0.001000, 1163.59
9, 2501, 2.7560, 0.001000, 1212.07
10, 1, 3.1679, 0.001000, 5.84
10, 101, 3.0102, 0.001000, 55.52
10, 201, 2.8686, 0.001000, 105.98
10, 301, 3.0585, 0.001000, 154.45
10, 401, 3.0168, 0.001000, 203.25
10, 501, 2.8787, 0.000999, 251.98
10, 601, 2.9996, 0.000999, 302.08
10, 701, 3.1081, 0.000999, 349.59
10, 801, 2.9979, 0.000999, 399.53
10, 901, 3.0839, 0.000999, 449.35
10, 1001, 3.1246, 0.000999, 498.12
10, 1101, 3.0299, 0.000999, 546.89
10, 1201, 2.9809, 0.000999, 594.88
10, 1301, 3.0670, 0.000999, 644.45
10, 1401, 3.0023, 0.000999, 693.32
10, 1501, 3.0417, 0.000999, 744.62
10, 1601, 2.9982, 0.000999, 793.45
10, 1701, 3.2238, 0.000999, 842.80
10, 1801, 2.9121, 0.000999, 892.74
10, 1901, 2.9238, 0.000999, 942.47
10, 2001, 2.8190, 0.000999, 990.04
10, 2101, 3.0209, 0.000999, 1038.54
10, 2201, 2.9508, 0.000999, 1088.12
10, 2301, 2.8712, 0.000999, 1135.26
10, 2401, 2.7987, 0.000999, 1186.08
10, 2501, 3.0864, 0.000999, 1234.69
11, 1, 3.0112, 0.000999, 4.35
11, 101, 3.1172, 0.000999, 53.98
11, 201, 2.7464, 0.000999, 103.71
11, 301, 2.9007, 0.000999, 151.45
11, 401, 2.9855, 0.000999, 203.38
11, 501, 2.8492, 0.000999, 251.09
11, 601, 2.9885, 0.000999, 301.52
11, 701, 2.8183, 0.000999, 351.38
11, 801, 2.6819, 0.000999, 400.46
11, 901, 2.7680, 0.000999, 447.59
11, 1001, 2.8210, 0.000999, 497.00
11, 1101, 3.0763, 0.000999, 546.06
11, 1201, 2.8653, 0.000999, 593.57
11, 1301, 3.0366, 0.000999, 642.63
11, 1401, 3.0352, 0.000999, 692.24
11, 1501, 3.2117, 0.000999, 740.67
11, 1601, 2.8897, 0.000999, 789.85
11, 1701, 2.7814, 0.000999, 838.23
11, 1801, 2.8979, 0.000999, 886.93
11, 1901, 2.9480, 0.000999, 935.94
11, 2001, 2.8275, 0.000999, 983.60
11, 2101, 2.7320, 0.000999, 1032.92
11, 2201, 2.7740, 0.000999, 1082.44
11, 2301, 2.8255, 0.000999, 1131.11
11, 2401, 2.7460, 0.000999, 1179.57
11, 2501, 2.8462, 0.000999, 1228.16
12, 1, 3.0065, 0.000999, 5.59
12, 101, 2.8440, 0.000999, 53.73
12, 201, 2.9511, 0.000999, 102.55
12, 301, 2.6577, 0.000999, 151.27
12, 401, 2.8966, 0.000999, 199.55
12, 501, 2.8947, 0.000999, 247.60
12, 601, 2.7868, 0.000999, 297.93
12, 701, 2.7184, 0.000999, 345.47
12, 801, 2.8052, 0.000999, 394.64
12, 901, 2.9039, 0.000999, 445.02
12, 1001, 2.6795, 0.000999, 493.42
12, 1101, 2.9616, 0.000999, 540.54
12, 1201, 2.9165, 0.000999, 589.57
12, 1301, 2.7389, 0.000999, 636.84
12, 1401, 2.9413, 0.000999, 687.68
12, 1501, 2.8863, 0.000999, 735.24
12, 1601, 2.8194, 0.000999, 785.22
12, 1701, 2.7148, 0.000999, 834.39
12, 1801, 2.6729, 0.000999, 882.72
12, 1901, 2.7108, 0.000999, 932.79
12, 2001, 2.6242, 0.000999, 981.41
12, 2101, 2.8933, 0.000999, 1031.79
12, 2201, 2.9037, 0.000999, 1080.53
12, 2301, 2.7436, 0.000999, 1128.97
12, 2401, 2.8423, 0.000999, 1176.72
12, 2501, 2.7431, 0.000999, 1225.72
13, 1, 2.5894, 0.000999, 5.77
13, 101, 2.7051, 0.000999, 54.96
13, 201, 2.6780, 0.000999, 102.85
13, 301, 2.7794, 0.000999, 154.76
13, 401, 2.8396, 0.000999, 203.36
13, 501, 2.8402, 0.000999, 252.38
13, 601, 2.6694, 0.000999, 300.02
13, 701, 2.5775, 0.000998, 349.66
13, 801, 2.7789, 0.000998, 398.21
13, 901, 2.8597, 0.000998, 448.37
13, 1001, 2.8023, 0.000998, 496.15
13, 1101, 2.7098, 0.000998, 545.50
13, 1201, 2.7652, 0.000998, 592.67
13, 1301, 2.8872, 0.000998, 642.55
13, 1401, 2.6710, 0.000998, 690.72
13, 1501, 2.6055, 0.000998, 739.68
13, 1601, 2.6168, 0.000998, 787.58
13, 1701, 2.6626, 0.000998, 837.13
13, 1801, 2.6230, 0.000998, 884.78
13, 1901, 2.7764, 0.000998, 934.16
13, 2001, 2.7257, 0.000998, 984.55
13, 2101, 2.8031, 0.000998, 1033.53
13, 2201, 2.6641, 0.000998, 1083.72
13, 2301, 2.6921, 0.000998, 1130.96
13, 2401, 2.6759, 0.000998, 1182.31
13, 2501, 3.0689, 0.000998, 1230.44
14, 1, 2.6213, 0.000998, 5.65
14, 101, 2.7654, 0.000998, 57.20
14, 201, 2.6688, 0.000998, 106.39
14, 301, 2.7085, 0.000998, 158.79
14, 401, 2.6796, 0.000998, 207.74
14, 501, 2.7309, 0.000998, 256.96
14, 601, 2.7249, 0.000998, 305.98
14, 701, 2.7956, 0.000998, 354.31
14, 801, 2.5748, 0.000998, 402.79
14, 901, 2.6482, 0.000998, 450.64
14, 1001, 2.6730, 0.000998, 500.88
14, 1101, 2.6246, 0.000998, 547.90
14, 1201, 2.8237, 0.000998, 597.30
14, 1301, 2.6110, 0.000998, 644.97
14, 1401, 2.6981, 0.000998, 695.61
14, 1501, 2.4886, 0.000998, 744.19
14, 1601, 2.7664, 0.000998, 793.33
14, 1701, 2.5719, 0.000998, 840.79
14, 1801, 2.7727, 0.000998, 889.69
14, 1901, 2.6063, 0.000998, 937.35
14, 2001, 2.5604, 0.000998, 987.48
14, 2101, 2.7514, 0.000998, 1034.87
14, 2201, 2.5808, 0.000998, 1084.35
14, 2301, 2.6171, 0.000998, 1132.03
14, 2401, 2.6737, 0.000998, 1180.34
14, 2501, 2.9117, 0.000998, 1228.42
15, 1, 2.6247, 0.000998, 5.55
15, 101, 2.7363, 0.000998, 53.12
15, 201, 2.3257, 0.000998, 102.36
15, 301, 2.4667, 0.000998, 149.62
15, 401, 2.6384, 0.000998, 198.21
15, 501, 2.7547, 0.000998, 245.65
15, 601, 2.7129, 0.000998, 294.90
15, 701, 2.5030, 0.000998, 342.39
15, 801, 2.4888, 0.000998, 391.54
15, 901, 2.5445, 0.000998, 438.52
15, 1001, 2.6730, 0.000997, 487.33
15, 1101, 2.5621, 0.000997, 535.16
15, 1201, 2.6506, 0.000997, 584.40
15, 1301, 2.6742, 0.000997, 632.25
15, 1401, 2.4590, 0.000997, 680.98
15, 1501, 2.7740, 0.000997, 728.61
15, 1601, 2.5721, 0.000997, 777.36
15, 1701, 2.4747, 0.000997, 824.86
15, 1801, 2.7594, 0.000997, 873.60
15, 1901, 2.6758, 0.000997, 920.68
15, 2001, 2.4319, 0.000997, 969.22
15, 2101, 2.7934, 0.000997, 1016.78
15, 2201, 2.5351, 0.000997, 1065.61
15, 2301, 2.8005, 0.000997, 1113.32
15, 2401, 2.5942, 0.000997, 1162.77
15, 2501, 2.6112, 0.000997, 1210.25
16, 1, 2.4173, 0.000997, 5.51
16, 101, 2.5021, 0.000997, 53.88
16, 201, 2.5889, 0.000997, 102.58
16, 301, 2.4473, 0.000997, 150.96
16, 401, 2.5916, 0.000997, 199.95
16, 501, 2.4252, 0.000997, 246.98
16, 601, 2.4587, 0.000997, 295.86
16, 701, 2.6291, 0.000997, 343.75
16, 801, 2.5762, 0.000997, 392.45
16, 901, 2.5776, 0.000997, 439.91
16, 1001, 2.5966, 0.000997, 488.36
16, 1101, 2.6105, 0.000997, 536.07
16, 1201, 2.7723, 0.000997, 585.08
16, 1301, 2.5455, 0.000997, 633.56
16, 1401, 2.5904, 0.000997, 683.09
16, 1501, 2.4419, 0.000997, 730.95
16, 1601, 2.6823, 0.000997, 780.04
16, 1701, 2.5841, 0.000997, 827.81
16, 1801, 2.5598, 0.000997, 877.04
16, 1901, 2.5394, 0.000997, 924.51
16, 2001, 2.4077, 0.000997, 973.58
16, 2101, 2.7208, 0.000997, 1021.00
16, 2201, 2.6431, 0.000997, 1070.51
16, 2301, 2.5874, 0.000997, 1117.91
16, 2401, 2.4888, 0.000997, 1167.16
16, 2501, 2.5423, 0.000997, 1214.99
17, 1, 2.7341, 0.000997, 5.15
17, 101, 2.4706, 0.000997, 52.56
17, 201, 2.4272, 0.000997, 101.80
17, 301, 2.5887, 0.000996, 149.54
17, 401, 2.4967, 0.000996, 198.37
17, 501, 2.6944, 0.000996, 246.19
17, 601, 2.5273, 0.000996, 297.20
17, 701, 2.5315, 0.000996, 344.87
17, 801, 2.5205, 0.000996, 392.86
17, 901, 2.5434, 0.000996, 440.29
17, 1001, 2.4398, 0.000996, 488.50
17, 1101, 2.2777, 0.000996, 535.90
17, 1201, 2.4789, 0.000996, 586.07
17, 1301, 2.6809, 0.000996, 633.73
17, 1401, 2.4776, 0.000996, 683.52
17, 1501, 2.7140, 0.000996, 731.26
17, 1601, 2.3212, 0.000996, 780.76
17, 1701, 2.5891, 0.000996, 828.37
17, 1801, 2.5557, 0.000996, 876.75
17, 1901, 2.3126, 0.000996, 925.51
17, 2001, 2.6540, 0.000996, 975.63
17, 2101, 2.4903, 0.000996, 1024.29
17, 2201, 2.6791, 0.000996, 1073.24
17, 2301, 2.6191, 0.000996, 1120.27
17, 2401, 2.4840, 0.000996, 1169.21
17, 2501, 2.6186, 0.000996, 1217.16
18, 1, 2.5397, 0.000996, 4.45
18, 101, 2.2092, 0.000996, 53.15
18, 201, 2.4664, 0.000996, 102.65
18, 301, 2.6149, 0.000996, 151.43
18, 401, 2.5361, 0.000996, 200.68
18, 501, 2.2842, 0.000996, 248.60
18, 601, 2.4720, 0.000996, 299.19
18, 701, 2.5483, 0.000996, 346.59
18, 801, 2.6626, 0.000996, 395.05
18, 901, 2.5455, 0.000996, 442.52
18, 1001, 2.4101, 0.000996, 490.78
18, 1101, 2.4897, 0.000996, 537.85
18, 1201, 2.5257, 0.000996, 586.17
18, 1301, 2.5140, 0.000996, 634.48
18, 1401, 2.5720, 0.000996, 682.07
18, 1501, 2.4923, 0.000996, 730.66
18, 1601, 2.6791, 0.000995, 778.36
18, 1701, 2.3541, 0.000995, 826.89
18, 1801, 2.5624, 0.000995, 874.96
18, 1901, 2.4550, 0.000995, 923.23
18, 2001, 2.4472, 0.000995, 971.98
18, 2101, 2.5269, 0.000995, 1019.09
18, 2201, 2.4989, 0.000995, 1067.50
18, 2301, 2.4870, 0.000995, 1115.22
18, 2401, 2.5885, 0.000995, 1162.39
18, 2501, 2.3924, 0.000995, 1211.28
19, 1, 2.3850, 0.000995, 5.23
19, 101, 2.6948, 0.000995, 54.59
19, 201, 2.2865, 0.000995, 102.80
19, 301, 2.5577, 0.000995, 150.62
19, 401, 2.3242, 0.000995, 199.81
19, 501, 2.5505, 0.000995, 247.70
19, 601, 2.2983, 0.000995, 296.17
19, 701, 2.5125, 0.000995, 344.92
19, 801, 2.4860, 0.000995, 392.60
19, 901, 2.4484, 0.000995, 441.02
19, 1001, 2.3521, 0.000995, 489.40
19, 1101, 2.4497, 0.000995, 537.68
19, 1201, 2.5104, 0.000995, 585.70
19, 1301, 2.4724, 0.000995, 633.43
19, 1401, 2.3470, 0.000995, 682.30
19, 1501, 2.3794, 0.000995, 730.12
19, 1601, 2.6014, 0.000995, 779.79
19, 1701, 2.2499, 0.000995, 827.34
19, 1801, 2.5282, 0.000995, 875.59
19, 1901, 2.3678, 0.000995, 923.55
19, 2001, 2.4146, 0.000995, 973.19
19, 2101, 2.3938, 0.000995, 1020.53
19, 2201, 2.3836, 0.000995, 1070.11
19, 2301, 2.5600, 0.000995, 1117.07
19, 2401, 2.5386, 0.000994, 1166.34
19, 2501, 2.4152, 0.000994, 1213.46
20, 1, 2.5996, 0.000994, 5.52
20, 101, 2.4101, 0.000994, 53.47
20, 201, 2.3098, 0.000994, 102.15
20, 301, 2.3584, 0.000994, 150.46
20, 401, 2.5728, 0.000994, 199.85
20, 501, 2.5704, 0.000994, 249.28
20, 601, 2.3063, 0.000994, 301.23
20, 701, 2.3806, 0.000994, 349.59
20, 801, 2.4803, 0.000994, 397.88
20, 901, 2.4836, 0.000994, 446.01
20, 1001, 2.4480, 0.000994, 495.10
20, 1101, 2.3679, 0.000994, 542.68
20, 1201, 2.4964, 0.000994, 591.75
20, 1301, 2.6225, 0.000994, 638.94
20, 1401, 2.3907, 0.000994, 690.02
20, 1501, 2.4499, 0.000994, 737.50
20, 1601, 2.2885, 0.000994, 786.30
20, 1701, 2.3272, 0.000994, 833.28
20, 1801, 2.5987, 0.000994, 881.94
20, 1901, 2.5168, 0.000994, 930.92
20, 2001, 2.4798, 0.000994, 980.31
20, 2101, 2.3821, 0.000994, 1028.50
20, 2201, 2.3834, 0.000994, 1077.28
20, 2301, 2.5200, 0.000994, 1124.53
20, 2401, 2.4954, 0.000994, 1173.39
20, 2501, 2.4691, 0.000994, 1220.59
21, 1, 2.3563, 0.000994, 5.68
21, 101, 2.2640, 0.000994, 53.46
21, 201, 2.3647, 0.000994, 103.45
21, 301, 2.3465, 0.000994, 150.62
21, 401, 2.3402, 0.000993, 199.07
21, 501, 2.4269, 0.000993, 247.65
21, 601, 2.4834, 0.000993, 295.56
21, 701, 2.2199, 0.000993, 344.97
21, 801, 2.4601, 0.000993, 392.80
21, 901, 2.4910, 0.000993, 441.24
21, 1001, 2.2639, 0.000993, 489.11
21, 1101, 2.2672, 0.000993, 536.96
21, 1201, 2.2726, 0.000993, 585.71
21, 1301, 2.5862, 0.000993, 633.31
21, 1401, 2.3408, 0.000993, 682.57
21, 1501, 2.4899, 0.000993, 730.79
21, 1601, 2.2413, 0.000993, 779.57
21, 1701, 2.3651, 0.000993, 827.39
21, 1801, 2.4624, 0.000993, 876.63
21, 1901, 2.3319, 0.000993, 924.60
21, 2001, 2.2450, 0.000993, 973.96
21, 2101, 2.5348, 0.000993, 1021.47
21, 2201, 2.2583, 0.000993, 1070.73
21, 2301, 2.4801, 0.000993, 1118.57
21, 2401, 2.4542, 0.000993, 1167.56
21, 2501, 2.5759, 0.000993, 1215.85
22, 1, 2.5138, 0.000993, 5.26
22, 101, 2.5442, 0.000993, 52.78
22, 201, 2.4192, 0.000993, 101.39
22, 301, 2.3256, 0.000993, 149.46
22, 401, 2.3775, 0.000993, 198.07
22, 501, 2.3210, 0.000993, 247.54
22, 601, 2.4740, 0.000993, 294.85
22, 701, 2.2934, 0.000993, 343.82
22, 801, 2.1973, 0.000992, 391.90
22, 901, 2.3135, 0.000992, 441.08
22, 1001, 2.4966, 0.000992, 488.28
22, 1101, 2.4196, 0.000992, 537.44
22, 1201, 2.5039, 0.000992, 584.79
22, 1301, 2.4289, 0.000992, 633.67
22, 1401, 2.4206, 0.000992, 681.19
22, 1501, 2.2538, 0.000992, 730.01
22, 1601, 2.2375, 0.000992, 778.40
22, 1701, 2.3517, 0.000992, 827.68
22, 1801, 2.3354, 0.000992, 876.64
22, 1901, 2.2837, 0.000992, 924.73
22, 2001, 2.4561, 0.000992, 973.50
22, 2101, 2.4804, 0.000992, 1022.00
22, 2201, 2.3634, 0.000992, 1070.06
22, 2301, 2.3928, 0.000992, 1119.30
22, 2401, 2.4666, 0.000992, 1166.83
22, 2501, 2.3794, 0.000992, 1215.55
23, 1, 2.2748, 0.000992, 4.47
23, 101, 2.2288, 0.000992, 53.45
23, 201, 2.3185, 0.000992, 101.67
23, 301, 2.4468, 0.000992, 150.24
23, 401, 2.2302, 0.000992, 198.75
23, 501, 2.1773, 0.000992, 246.81
23, 601, 2.2428, 0.000992, 294.97
23, 701, 2.2749, 0.000992, 343.48
23, 801, 2.1093, 0.000992, 391.47
23, 901, 2.3265, 0.000991, 440.30
23, 1001, 2.1091, 0.000991, 489.63
23, 1101, 2.4917, 0.000991, 539.17
23, 1201, 2.4785, 0.000991, 586.86
23, 1301, 2.4929, 0.000991, 635.59
23, 1401, 2.2709, 0.000991, 683.50
23, 1501, 2.0442, 0.000991, 732.81
23, 1601, 2.2958, 0.000991, 780.77
23, 1701, 2.2836, 0.000991, 829.67
23, 1801, 2.4659, 0.000991, 876.93
23, 1901, 2.2603, 0.000991, 925.98
23, 2001, 2.1639, 0.000991, 973.61
23, 2101, 2.2615, 0.000991, 1022.53
23, 2201, 2.3271, 0.000991, 1069.72
23, 2301, 2.4172, 0.000991, 1118.64
23, 2401, 2.3711, 0.000991, 1165.83
23, 2501, 2.2451, 0.000991, 1215.51
24, 1, 2.2511, 0.000991, 5.30
24, 101, 2.2021, 0.000991, 53.42
24, 201, 2.3588, 0.000991, 101.30
24, 301, 2.5400, 0.000991, 149.60
24, 401, 2.1963, 0.000991, 198.81
24, 501, 2.2105, 0.000991, 246.36
24, 601, 2.3811, 0.000991, 295.13
24, 701, 2.3560, 0.000991, 343.98
24, 801, 2.2985, 0.000991, 391.44
24, 901, 2.2572, 0.000990, 440.55
24, 1001, 2.3494, 0.000990, 488.68
24, 1101, 2.3064, 0.000990, 537.46
24, 1201, 2.1794, 0.000990, 586.18
24, 1301, 2.3395, 0.000990, 634.96
24, 1401, 2.2403, 0.000990, 682.63
